field_id,representation_id,consumer_lane,generator,runtime_entrypoint,runtime_loaded,mapping_status
TSStd_8h__agg_avg_trade_notional_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_avg_underlying_trade_notional,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_avg_underlying_trades_per_agg,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_btcusdt_flow_imbalance_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_agg_trade_count,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_notional,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_notional_share,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_quantity,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_sell_notional_ratio,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_sell_vwap_spread_bps,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_underlying_trade_count,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_buy_vwap,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_close_price,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_close_to_open_bps,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_close_to_open_bps_sum_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_close_to_open_bps_sum_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_cross_symbol_large_notional_share,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_cross_symbol_notional_share,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_cross_symbol_signed_flow_share,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_ethusdt_flow_imbalance_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_first_agg_trade_id,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_first_transact_time_ms,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_accel_4h_vs_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_imbalance_notional,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_imbalance_notional_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_imbalance_notional_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_imbalance_qty,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_minus_btcusdt_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_flow_minus_ethusdt_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_high_price,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_count_share_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_ratio_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_share_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_share_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_share_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_sum_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_notional_sum_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_trade_count_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_large_trade_count_ratio_100k_plus,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_last_agg_trade_id,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_last_transact_time_ms,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_low_price,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_max_trade_notional,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_100_1k,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_100k_1m,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_10k_100k,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_1k_10k,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_accel_4h_vs_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_gt_1m,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_le_100,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_shock_24h_mad,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_sum_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_notional_sum_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_open_price,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_price_range_bps,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_price_range_bps_max_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_price_range_bps_max_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_price_std,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_quantity,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_quantity_sum_24h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
TSStd_8h__agg_quantity_sum_4h,agg_derived::rolling_self_reproduction::TSStd,A7V_AGG_AWARE_OPT_IN_DRYRUN,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,false,STATIC_ONLY
